date_time,city,state_province,country,ufo_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
2014-01-28 19:17:00,bowling green,ky,us,fireball,5,5 seconds,Shooting&#44 burning star.,2014-01-30,36.9902778,-86.4436111
2014-01-28 20:30:00,fayetteville,ar,us,flash,3,3 seconds,Streak of Green Light.,2014-02-27,36.0625,-94.1572222
2014-01-28 21:00:00,sultana,ca,us,circle,30,30 seconds,Rapid circle in the clouds that turn triangular green and disappears.,2014-01-30,36.5455556,-119.3391667
2014-01-28 21:10:00,las vegas,nv,us,light,10,10 seconds,White light ball speeds off and leaves colored trail.,2014-01-30,36.175,-115.1363889
2014-01-28 21:37:00,elk grove,ca,us,flash,3,3 seconds,Bright object flashes then shoots across the sky.,2014-01-30,38.4088889,-121.3705556
2014-01-28 23:15:00,omaha (texas&#44 not nebraska),tx,us,formation,15,15 seconds,3 lights with no sound heard&#44 traveling N to S in straight line formation.,2014-02-07,33.1805556,-94.7438889
2014-01-29 02:00:00,beech grove,in,us,triangle,120,1 1/2 minutes,Low flying slow moving&#44 had red and white lights.,2014-01-30,39.7219444,-86.09
2014-01-29 05:30:00,fort lauderdale,fl,us,,2,2 seconds,Extremely  loud boom&#33,2014-01-30,26.1219444,-80.1436111
2014-01-29 06:05:00,palm beach gardens,fl,us,disk,900,15 minutes,Located about ESE &#44 about 3 miles distance from the ocean&#44 obvious stationary  above the ocean .Round bright whitish- not moving for a,2014-01-30,26.8230556,-80.1388889
2014-01-29 07:30:00,ahwatukee,az,us,light,1200,20 minutes,Flaming lights in the sky over Ahwatukee,2014-01-30,33.3416667,-111.9833333
2014-01-29 17:45:00,plaistow,nh,us,sphere,300,3-5 minutes,Yellowish - Red Orbs seen from my car.  One of the orbs traveled towards me.,2014-01-30,42.8363889,-71.0952778
2014-01-29 18:17:00,longmont,co,us,disk,2,seconds,Fleet of disc shaped objects discovered in photograph taken in Longmont CO.,2014-02-07,40.1672222,-105.1013889
2014-01-29 18:41:00,scottdale,pa,us,triangle,300,5 minutes,Red lights changing to white on triangular craft,2014-01-30,40.1002778,-79.5872222
2014-01-29 18:49:00,scottdale,pa,us,triangle,300,5 minutes,Red lights on fast moving triangular UFO.,2014-01-30,40.1002778,-79.5872222
2014-01-29 19:34:00,santa clarita,ca,us,circle,600,5-10 minutes,Several orange-pinkish lights in sky looking east that moved in sky and then began to fizzle out.,2014-01-30,34.3916667,-118.5416667
2014-01-29 20:00:00,fort wayne,in,us,light,30,30 seconds,Two white lights seen stationary&#44 then &amp;quot;parted&amp;quot; and traveled out of sight.,2014-01-30,41.1305556,-85.1288889
2014-01-29 20:00:00,schenectady,ny,us,triangle,900,15 minutes,Orange lite over city.,2014-02-07,42.8141667,-73.94
2014-01-29 20:10:00,oakton,va,us,diamond,10,5-10 seconds,Hovering octagonal (diamond) shape object with flashing lights in the night sky.,2014-01-30,38.8808333,-77.3011111
2014-01-29 21:00:00,fort wayne,in,us,triangle,60,1 minute,3 lights in the shape of a triangle hover and then travel S&#44 SW.,2014-01-30,41.1305556,-85.1288889
2014-01-29 21:10:00,piqua,oh,us,light,60,1 minute,Bright white light seen moving over I-75 in Piqua&#44 OH.,2014-02-07,40.1447222,-84.2425
2014-01-29 23:00:00,oklahoma city,ok,us,disk,30,30 seconds,Nearby nighttime viewing of brightly lit saucer in South Oklahoma City.,2014-01-30,35.4675,-97.5161111
2014-01-30 00:00:00,leetsdale,pa,us,light,180,3 minutes,Star-like bright white light moving slowly across the morning sky.,2014-01-30,40.5630556,-80.2086111
2014-01-30 00:00:00,hot springs,ar,us,,300,5 minutes,((NUFORC Note:  Witness provides no information.  Remains anonymous.  PD)),2014-01-30,34.5036111,-93.055
2014-01-30 00:10:00,lorton,va,us,unknown,10,10 seconds,Sounded like an incoming jet&#44 looked like ambulance or firetruck lights,2014-01-30,38.7041667,-77.2280556
2014-01-30 04:45:00,winchester,va,us,unknown,3600,1 hour,Strange light shooting down from the sky and staying around.,2014-02-07,39.1855556,-78.1636111
2014-01-30 06:40:00,san manuel,az,us,light,300,5 minutes,Slow light that turns and is out of sight in seconds.,2014-01-30,32.5997222,-110.6302778
2014-01-30 18:00:00,alanson,mi,us,disk,1200,20 minutes,((HOAX??))I was walking by the sliding glass door of my house when something caught the corner of my eye out in the snow covered field.,2014-01-30,45.4441667,-84.7866667
2014-01-30 18:00:00,orange,ca,us,diamond,300,5 minutes,Orange vibrating diamond  hovering.,2014-02-07,33.7877778,-117.8522222
2014-01-30 18:30:00,boscawen,nh,us,circle,300,3-5 minutes,Three lighted circular or smooth triangle shape object.,2014-01-30,43.315,-71.6213889
2014-01-30 20:30:00,maryville,tn,us,chevron,300,5 minutes,Two bright red lights appeared from the west on a clear cold Thursday night just a couple of miles from my home.,2014-02-07,35.7563889,-83.9705556
2014-01-30 21:03:00,lynden,wa,us,other,480,8 minutes,Huge white light blinked out and was a square object with 4 lights and NO sound.,2014-02-07,48.9466667,-122.4508333
2014-01-30 21:50:00,charlotte,nc,us,unknown,600,10 minutes after noticed,4 bright orange balls with 3 smaller red balls with one of the bright balls flashing as if igniting.,2014-02-07,35.2269444,-80.8433333
2014-01-30 22:20:00,front royal,va,us,sphere,180,3 minutes,Orange looking spheres about 20 of them&#44 moving very slow and disappeared after about 3 minutes. There was no sound.,2014-02-07,38.9180556,-78.1947222
2014-01-30 22:30:00,hudson,oh,us,circle,1500,25 minutes,2 Milky White Bright Orbs Dancing in the Sky over Hudson&#44 Ohio.,2014-02-07,41.24,-81.4408333
2014-01-30 23:00:00,gray court,sc,us,other,60,1 minute,Triangle and cigar shaped &quot;stealth&quot; aircraft at night in gray court.,2014-02-07,34.6080556,-82.1136111
2014-01-30 23:45:00,greenville,sc,us,triangle,300,4-5 minutes,Triangle of 3 lights seen from I-85 hovering over Mauldin Rd area.,2014-02-07,34.8525,-82.3941667
2014-01-31 00:00:00,reidsville,nc,us,other,30,several hours,Triangular cab with a long body&#44 almost like a &#39tail&#39&#44 many flashing lights.,2014-02-07,36.3547222,-79.6647222
2014-01-31 03:45:00,galatia,il,us,unknown,540,7-9 minutes,Very low and very loud hum over my head at 3:45 am..,2014-02-07,37.8405556,-88.6091667
2014-01-31 18:00:00,eugene,or,us,changing,900,15 minutes,Southern sky&#44 heavy clouds. First one appeared to be a hangglider&#44 but too high never descended.  A silver-gray Stealth fighter jet sha,2014-02-07,44.0522222,-123.0855556
2014-01-31 18:36:00,salem,or,us,unknown,35,35 seconds,Formation of glowing red objects,2014-02-07,44.9430556,-123.0338889
2014-01-31 18:40:00,salem,or,us,sphere,60,1 minutes,Approx. 7 orange orb that looked in formation of the Big Dipper then disappeared and faded away.,2014-02-07,44.9430556,-123.0338889
2014-01-31 20:00:00,decatur,ga,us,triangle,300,5 minutes,Triangle of lights&#44 spinning counterclockwise&#44 in sync. hovering. no sound. center lit up.,2014-02-07,33.7747222,-84.2963889
2014-01-31 20:00:00,morganton,nc,us,light,600,10 minutes,Lights seen over Freedom High School.,2014-02-07,35.7452778,-81.685
2014-01-31 20:54:00,alexandria,va,us,light,2,2 seconds,Galling white light in Alexandria&#44 VA.,2014-02-07,38.8047222,-77.0472222
2014-01-31 21:00:00,homestead,fl,us,formation,120,2 minutes,Three orange lights in triangular formation seen over South Dade Senior High.,2014-02-07,25.4683333,-80.4777778
2014-01-31 21:00:00,wilmington,de,us,light,2,2 seconds,Green streaking light at low altitude.,2014-02-07,39.7458333,-75.5469444
2014-01-31 21:10:00,davie,fl,us,circle,600,10 minutes,Fleet of Ornage UFO&#39s crossing into FLL airport aproach pattern.,2014-02-07,26.0625,-80.2333333
2014-01-31 21:30:00,state college,pa,us,fireball,180,3 minutes,Orange light looked like a small plane on fire moving slowing across the sky&#44 a piece of the fire broke away&#44 the main part continued.,2014-02-07,40.7933333,-77.8602778
2014-01-31 21:40:00,sparks,nv,us,light,60,1 minute,Right orange lights appearing to get closer. There was no sound. Then all of a sudden after about a minute the light got smaller then d,2014-02-07,39.535,-119.7516667
2014-01-31 21:45:00,winchester,va,us,triangle,120,a few minutes,We saw 6 lights that formed 2 symmetrical triangles hovering over Winchester or east of Winchester. They were close.,2014-02-07,39.1855556,-78.1636111
2014-01-31 22:00:00,anchorage,ak,us,cylinder,900,15 minutes,Bright orange lights&#44 moving slowly up from the ground&#44 hovering and moving away to the SW.,2014-02-07,61.2180556,-149.9002778
2014-01-31 22:00:00,conestoga,pa,us,formation,240,4 minutes,Orange lights moving slowly across the sky in formation,2014-02-07,39.9405556,-76.3466667
2014-01-31 22:30:00,denham springs,la,us,light,4,3-4 seconds,Glowing green light appeared for a few seconds over interstate 12 glided downward and disappeared.,2014-02-07,30.4866667,-90.9561111
2014-01-31 22:50:00,parkville,md,us,triangle,300,5 minutes,Parkville&#44 MD&#44 ufo sighting.,2014-02-07,39.3772222,-76.54
2014-01-31 23:30:00,tonopah,nv,us,oval,5400,90 minutes,We seen 1-3-4-5 Egg/Oval Shaped with very bright lights in the sky&#44 and heard voices at night.,2014-02-07,38.0672222,-117.2291667
2014-02-01 00:00:00,winchester,va,us,formation,180,3 minutes,Red lights&#44 appeared stationary in sky over Valley Avenue&#44 Winchester&#44Va,2014-02-07,39.1855556,-78.1636111
2014-01-03 00:00:00,marina del rey,ca,us,light,180,3 minutes,Orange light coming my way very high&#44 made sudden moves to my left for awhile then dissapeared.,2014-01-10,33.9802778,-118.4508333
2014-01-03 02:45:00,morton,il,us,other,900,15 minutes,Id wokend up and stept out side. For a smoke. Thats win I seen sevral brite lites pirsing strayt up in pers. There were a lot of stars,2014-01-10,40.6127778,-89.4591667
2014-01-03 13:00:00,morgan hill,ca,us,cigar,5,5 seconds,Strange noise&#44 observed a long&#44 spindle shaped&#44 silver cigar object with greenish exhaust.,2014-01-10,37.1305556,-121.6533333
2014-01-03 18:15:00,los alamos,nm,us,other,60,~1 minute,Lights in the sky above Santa Clara/San Ildefonso.,2014-01-10,35.8880556,-106.3063889
2014-01-03 18:56:00,huntington beach,ca,us,light,300,5 minutes,Single orange orb spotted in Huntington Beach&#44 CA.,2014-01-10,33.6602778,-117.9983333
2014-01-03 21:23:00,jenks,ok,us,circle,300,5 minutes,Fire-orange orb flying over Jenks faster than a jet and stopping before disappearing.,2014-01-10,36.0227778,-95.9680556
2014-01-03 22:00:00,st. louis,mo,us,chevron,240,4 minutes,5 boomerang lights over STL on 1/3/2014.,2014-01-10,38.6272222,-90.1977778
2014-01-03 23:40:00,simsbury,ct,us,triangle,300,5 minutes,A slow moving and hovering triangular shaped object with multiple bright white lights and one red light.,2014-01-10,41.8758333,-72.8016667
2014-01-04 01:00:00,lakewood,wa,us,cone,45,45 seconds,Cone shaped vertical flight path.,2014-01-10,47.1719444,-122.5172222
2014-01-04 01:55:00,altoona,pa,us,fireball,120,1-2 minutes,Fireball object falling from the sky.,2014-01-10,40.5186111,-78.395
2014-01-04 02:50:00,greensboro,nc,us,teardrop,180,3 minutes,9 Orange Globes traveling in a V formation&#44 not sound no blinking lights on a perfectly clear night.,2014-01-10,36.0725,-79.7922222
2014-01-04 05:43:00,kill devil hills,nc,us,sphere,3,2-3 seconds,Orange orb the color of fire lights up&#44 expands in size&#44 then shrinks back to nothingness and disappears&#44 like an explosion in space.,2014-01-10,36.0305556,-75.6763889
2014-01-04 05:50:00,moreno valley,ca,us,fireball,180,2-3 minutes,Five orange &amp;quot;fireball&amp;quot; UFOs seen at 6:10pm Moreno Valley&#44 Ca.,2014-01-10,33.9375,-117.2297222
2014-01-04 07:00:00,auburn,ca,us,formation,120,~2 minutes,4 UFO&#39s seen over Auburn heading West toward Sacramento.,2014-01-10,38.8966667,-121.0758333
2014-01-04 07:35:00,jackson,oh,us,fireball,5,3-5 seconds,Early morning fireball going east to west.,2014-01-24,39.0519444,-82.6366667
2014-01-04 11:00:00,new york city (brooklyn),ny,us,light,20,20 seconds,I was standing on my balcony smoking a cigarette and all of a sudden I saw a white object come out of the clouds. It glided from the di,2014-01-10,40.7141667,-74.0063889
2014-01-04 16:22:00,prineville,or,us,oval,2,seconds?,Took photos with new camera (FujiFilm HS50EXR)at close to full zoom (approx 800mm).  ((NUFORC Note:  Mourning dove in flight?  PD)),2014-01-16,44.3,-120.8333333
2014-01-04 16:35:00,ashburn,va,us,sphere,120,2 minutes,Highly reflective sphere hovers near chemtrail&#44 shrinks away rapidly&#44 section of chemtrail evaporates.,2014-01-10,39.0436111,-77.4877778
2014-01-04 17:00:00,crossville,tn,us,light,300,5 minutes,The first one I seen&#44 seemed to be a plane at first and I noticed it was traveling downward very quickly with a red stream of light&#44 I,2014-01-10,35.9488889,-85.0269444
2014-01-04 18:00:00,marrero,la,us,light,2700,30-45 minutes,Two Blue Lights/ Unidentified Flying Objects seen in the sky over Marrero&#44 LA.,2014-01-10,29.8991667,-90.1002778
2014-01-04 18:00:00,norfolk,va,us,circle,1800,30 minutes,~50 bright tiny light steadily moving to same direction NE to SW.,2014-01-10,36.8466667,-76.2855556
2014-01-04 18:10:00,campbell,oh,us,triangle,600,5-10 minutes,I was outside smokeing and looked up and seen 4 lights in the sky that were moving/huvering in the sky&#44 the 1 was on the left of the ot,2014-01-10,41.0783333,-80.5994444
2014-01-04 18:30:00,marshall,tx,us,sphere,10,10 seconds,5 distinct blue spheres flashed across the sky&#44 pausing and chaning direction slighly.,2014-01-10,32.5447222,-94.3672222
2014-01-04 18:30:00,oregon city,or,us,unknown,900,10-15 minutes,Saw what appeared to be a star&#44 but had some red and blue colors too&#44 and moves zig zag&#44 &amp; up&#44 and down.,2014-01-10,45.3575,-122.6055556
2014-01-04 20:35:00,berea,oh,us,fireball,4,4 seconds,Red fire in the sky 1 or 2.,2014-01-10,41.3661111,-81.8544444
2014-01-04 21:00:00,blue hill,me,us,fireball,60,60 seconds,Appeared to be a green fireball with a tail shooting from the east towards the southwest into Blue Hill Bay.,2014-01-10,44.4138889,-68.5872222
2014-01-04 21:00:00,long beach,ca,us,light,420,7:00 minutes,LONG BEACH&#44 CA.. interacted with a UFO while stargazing and using a Green high output laser beam.,2014-01-10,33.7669444,-118.1883333
2014-01-04 21:00:00,portland,or,us,light,90,90 seconds,Slow moving red orb&#44 multidirectional.,2014-01-10,45.5236111,-122.675
2014-01-04 21:15:00,tacoma (port of),wa,us,other,1800,30 minutes,Strange crafts hovered formation lights not like aircraft or drones vedeo shows same.,2014-01-10,47.2530556,-122.4430556
2014-01-04 21:34:00,lynn,ma,us,circle,30,30 seconds,Three bright lights dove straight down only to disappear.,2014-01-10,42.4666667,-70.95
2014-01-04 22:08:00,phoenix,az,us,other,120,2 minutes,Large&#44 bright red ill defined light flying over then disappearing straight up.,2014-01-10,33.4483333,-112.0733333
2014-01-04 22:30:00,new york city (queens; flushing),ny,us,oval,120,2 minutes,Orange stingray-shaped object&#44 followed by 2 orange globes,2014-01-10,40.7141667,-74.0063889
2014-01-04 23:00:00,fort myers,fl,us,unknown,900,15 minutes,Red orbs launch one after another.,2014-01-10,26.6402778,-81.8725
2014-01-04 23:00:00,scottsdale,az,us,chevron,120,2 minutes,Orange glowing light over Scottsdale&#44 AZ.,2014-01-10,33.5091667,-111.8983333
2014-01-04 23:30:00,clermont,fl,us,triangle,15,15 seconds,Very low slow triangular craft with bright white lights.,2014-01-10,28.5491667,-81.7730556
2014-01-04 23:56:00,tuscaloosa,al,us,sphere,2,few seconds,Black orb spotted over Interstate 20/59.,2014-01-10,33.2097222,-87.5691667
2014-01-05 02:22:00,mansfield,oh,us,oval,180,3 minutes,Very bright&#44 reflective&#44 gold&#44 oval object low in the night sky.,2014-01-10,40.7583333,-82.5155556
2014-01-05 03:50:00,columbia,mo,us,light,25,25 seconds,MISSOURI INVESTIGATORS GROUP REPORT:  Director witnesses strange&#44 bright white light pass overhead.,2014-01-16,38.9516667,-92.3338889
2014-01-05 04:57:00,pleasanton,ca,us,oval,5,5 seconds,Yellowish oval like object descend from sky and land.,2014-01-10,37.6625,-121.8736111
2014-01-05 05:30:00,lodi,ca,us,rectangle,12,12 seconds,Heard an aircraft heading northbound&#44 but&#44 noticed it was moving slow and low over the houses and did not sound like a helicopter or an,2014-01-10,38.1302778,-121.2713889
2014-01-05 12:00:00,spokane,wa,us,sphere,900,15 minutes,Shiny spherical object traveling across sky SE-NW direction&#44 hovers for 10 mins in NW&#44 then leaves in N-S direction.,2014-01-24,47.6588889,-117.425
2014-01-05 16:00:00,corona,ca,us,other,300,5 minutes,Flock of &quot;birds with headlights&quot; glide over valley in Southern California.,2014-01-16,33.8752778,-117.5655556
2014-01-05 18:45:00,east providence,ri,us,light,600,10 minutes,Orange lights formation speed fast low multiple ufo.,2014-01-10,41.8136111,-71.3705556
2014-01-05 19:00:00,salt lake city,ut,us,light,240,4 minutes,Red light not flashing moving slow and hovering then disappeared.,2014-01-10,40.7608333,-111.8902778
2014-01-05 22:30:00,santa rosa,ca,us,,600,10 minutes,My son was walking our dog when he came in yelling at us to come out. There were two bright orange to red lights heading south in the s,2014-01-10,38.4405556,-122.7133333
2014-01-06 03:45:00,jackson,mi,us,unknown,2400,40 minutes,Object originally thought to be airplane skipped half of the sky while surrounded my columns of light.,2014-01-16,42.2458333,-84.4013889
2014-01-06 07:40:00,chesapeake,va,us,disk,90,90 seconds,A large white disk shaped object hovering or floating  in sky  on a clear morning and then it vanished.,2014-01-30,36.8188889,-76.2752778
2014-01-06 09:00:00,morris,il,us,disk,240,4 minutes,Have photos&#44 clear day&#33&#33&#33,2014-01-24,41.3572222,-88.4211111
2014-01-06 14:00:00,clinchport,va,us,cylinder,30,30 seconds,Day time solid white cylinder craft 1300 ft away hovering over mountain top next to VA interstate 23.,2014-01-10,36.6769444,-82.7422222
2014-01-06 15:45:00,chalfont,pa,us,disk,60,1 minute,Disk seen following fighter jet and intercepted by second fighter jet.,2014-02-07,40.2883333,-75.2094444
2014-01-06 16:00:00,lansdale,pa,us,sphere,300,5 minutes,Silver sphere following plane two occasions in 5 minutes&#44 broad daylight&#44 obviously a structure of sort,2014-01-10,40.2413889,-75.2841667
2014-01-06 16:30:00,glenmoore,pa,us,formation,60,1 minute,Orange lights that flew in formation.,2014-01-24,40.0888889,-75.7722222
2014-01-06 19:00:00,georgetown,ky,us,circle,30,30 seconds,Two orange lights moving due south to due north combining as one then disappearing with no sound.,2014-02-21,38.2097222,-84.5588889
2014-01-06 19:00:00,lewisburg,wv,us,triangle,1200,20 minutes,((NUFORC Note:  Witness provides no information.  PD)),2014-01-10,37.8016667,-80.4458333
2014-01-06 19:00:00,san diego,ca,us,light,20,20 seconds,White round light&#44 high in northwest sky. Brighter than Jupiter. Slowly shrank to the size of satellite&#44 then moved to the northwest.,2014-01-10,32.7152778,-117.1563889
2014-01-06 20:30:00,cape coral,fl,us,light,180,3 minutes,Two lights moving rapidly in two circular patterns that intersected.,2014-01-10,26.5625,-81.9497222
2014-01-06 22:00:00,morgan hill,ca,us,light,30,30 seconds,1/6/14&#44 22:00&#44 Morgan Hill&#44 CA&#44 sky lit up in a huge brilliant green light from the ground up&#44 behind possibly several miles of hills.,2014-01-10,37.1305556,-121.6533333
2014-01-06 22:15:00,danville,va,us,unknown,1200,15-20 minutes,White Lights no sound.,2014-01-10,36.5858333,-79.3952778
2014-01-06 22:18:00,san rafael,ca,us,light,180,0:03 minutes,8 bright&#44 star-like objects in formation in the night sky.,2014-01-10,37.9736111,-122.53
2014-01-06 22:30:00,san francisco,ca,us,changing,300,5 minutes,Bright orange ball over San Francisco changed shape and repeated.,2014-01-10,37.775,-122.4183333
2014-01-06 23:52:00,hartford,sd,us,other,420,7 minutes,Orange glowing planet sized object on horizon.,2014-01-10,43.6230556,-96.9422222
2014-01-07 00:00:00,mesa,az,us,unknown,120,2 minutes,Three lights orange in color and wide spread. lights went out one at a time and then were gone.,2014-01-10,33.4222222,-111.8219444
2014-01-07 07:10:00,savannah,ga,us,light,7,5-7 seconds,Light trail Near Crossroads Parkway and Jimmy DeLoach in Savannah&#44 GA.,2014-01-10,32.0833333,-81.1
2014-01-07 16:30:00,monticello,ar,us,,120,several minutes,We saw some very unusual events in the sky that possibly involved normal aircraft and un-normal aircraft.,2014-01-10,33.6288889,-91.7908333
2014-01-07 19:00:00,mayville,wi,us,light,15,15 seconds,Row of 4 orange lights both moving and stationary.,2014-01-10,43.4941667,-88.5447222
2014-01-07 19:08:00,tucson,az,us,unknown,60,1 minute,4 Orange Lights Illuminating In Succession.,2014-01-10,32.2216667,-110.9258333
2014-01-07 20:00:00,princeton,wv,us,cylinder,3600,1 hour,UFO? over Princeton/Oakvale&#44 WV.,2014-01-10,37.3661111,-81.1027778
2014-01-07 21:40:00,missoula,mt,us,sphere,45,30-45 seconds,Powerful blue light flying around and changing color.,2014-01-10,46.8722222,-113.9930556
2014-01-07 21:58:00,hampton,va,us,light,120,2 minutes,Beams of light full length of the sky moving horizontal like a helicopter blade would.,2014-01-10,37.0297222,-76.3455556
2014-01-07 22:41:00,san rafael,ca,us,formation,300,5 minutes,Seven high altitude flashing lights over San Rafael.,2014-01-10,37.9736111,-122.53
2014-01-08 15:00:00,columbus,oh,us,other,1800,30 minutes,Unusual cloud formation I had never seen before low in the sky south of the city of Columbus&#44 Ohio.,2014-01-24,39.9611111,-82.9988889
2014-01-08 17:00:00,rome,wi,us,light,300,5 minutes,White lights appearing&#44 disappearing and reappearing in Adams County&#44 Wisconson,2014-01-10,42.9802778,-88.6311111
2014-01-08 17:12:00,fond du lac,wi,us,formation,90,1.5 minutes,I was taking the dog out to the backyard. I was standing on the deck which faces due North while waiting for the dog to do his thing.,2014-01-10,43.7730556,-88.4469444
2014-01-08 17:30:00,green lake,wi,us,unknown,37800,1 1/2 hours+,3 fading orange lights and small&#44 white&#44 sparkler lights west/southwest of Green Lake&#44 WI.,2014-01-16,43.8441667,-88.96
2014-01-08 17:30:00,westfield,wi,us,light,300,5 minutes,Bright lights came out of no-where and were extremely loud.,2014-01-10,43.8836111,-89.4933333
2014-01-08 18:00:00,clinton,nj,us,cigar,120,2 minutes,Dark black&#44 cigar shape object&#44 only thing visible were several small lights...could not make out what it was,2014-01-10,40.6366667,-74.9102778
2014-01-08 18:00:00,doylestown,wi,us,light,120,2 minutes,5 yellow lights flash in sky then disappear with 3 reappearing approx. 4.5 miles later moving NE.,2014-01-16,43.4277778,-89.15
2014-01-08 18:00:00,madison,wi,us,formation,120,2 minutes,3 orange glowing lights hovering moving slowly to the Northeast near Madison/ Deforest WI,2014-01-10,43.0730556,-89.4011111
2014-01-08 18:20:00,hailey,id,us,sphere,300,3-5 minutes,Several orange spheres hovering over Hailey&#44 Idaho.,2014-01-10,43.5197222,-114.3144444
2014-01-08 21:00:00,alta loma,ca,us,circle,300,5 minutes,3 Bright Orange Lights forming triangle.,2014-01-10,34.1222222,-117.5972222
2014-01-08 23:00:00,encinitas,ca,us,changing,1200,20 minutes,3 Lights over Encinitas.,2014-01-24,33.0369444,-117.2911111
2014-01-09 02:10:00,sanford,fl,us,unknown,900,15 minutes,Loud noise heard.,2014-01-10,28.8002778,-81.2733333
2014-01-09 07:25:00,oregon city,or,us,circle,5,5 seconds,White round light or object with a haze hovered for a short moment then moved quickly across sky at an arched angle&#44 then disappeared.,2014-01-10,45.3575,-122.6055556
2014-01-09 07:45:00,north miami beach,fl,us,other,120,2 minutes,Red star streaked through the sky coming from the atlantic ocean  which is east towards the west then headed upwards in a nw direction,2014-01-16,25.9327778,-80.1627778
2014-01-09 08:10:00,tampa,fl,us,unknown,300,5 minutes,Weird brownish manmade looking object in sky.,2014-01-10,27.9472222,-82.4586111
2014-01-09 08:20:00,los angeles,ca,us,other,600,10 minutes,Hovering object that changed colors from green red and white..,2014-01-10,34.0522222,-118.2427778
2014-01-09 11:20:00,fairborn,oh,us,fireball,120,2 minutes,Strange fireball floated into sky and shot up and dissapeard near wpafb in fairborn,2014-01-10,39.8208333,-84.0194444
2014-01-09 16:00:00,summerville,sc,us,sphere,300,5 minutes,I am submitting a photo that I took of this sighting&#44 orange color with blue like lines running through it like veins. When you are obs,2014-01-10,33.0183333,-80.1758333
2014-01-09 16:07:00,metairie,la,us,triangle,10,10 seconds,High flying jet that has no contrails.,2014-01-10,29.9838889,-90.1527778
2014-01-09 16:50:00,san pedro,ca,us,sphere,2,seconds,Approximately at 4:50 pm&#44 siting on my porch I observed a military fighter jet headed north west. Fixated on the speeding jet&#44 I notice,2014-01-10,33.7358333,-118.2913889
2014-01-09 18:44:00,bountiful,ut,us,diamond,30,30 seconds,I was watching a very bright light that was heading aprox 350 deg - almost a northern heading- the diamond shaped light vanished. Altit,2014-01-10,40.8894444,-111.88
2014-01-09 19:15:00,huntington beach,ca,us,,60,1 minute,Blue/White orb w/ spot light dances in the sky near street intersection Beach Blvd and Atlanta Ave..,2014-01-16,33.6602778,-117.9983333
2014-01-09 19:15:00,scottsdale,az,us,light,900,15 minutes,Three bright&#44 large&#44 orange orbs over Scottsdale.,2014-01-16,33.5091667,-111.8983333
2014-01-09 21:50:00,phoenix,az,us,sphere,300,5 minutes,Second time spotting three orange fire orbs flying over Phoenix&#44 Az&#44 in formation.,2014-01-10,33.4483333,-112.0733333
2014-02-10 05:00:00,franklin,wi,us,rectangle,1800,30 minutes,Bright rectangle shape over Franklin&#44 WI.,2014-02-14,42.8886111,-88.0383333
2014-02-10 10:10:00,murrells inlet,sc,us,other,45,30-45 seconds,Supersized airship that resembled a X-wing fighter from star wars.,2014-02-14,33.5508333,-79.0416667
2014-02-10 18:20:00,poughquag,ny,us,diamond,120,2 minutes,Very slow moving object with bright lights that caused me to pull over to examin it.,2014-02-14,41.6088889,-73.6822222
2014-02-10 20:30:00,wilmington,nc,us,triangle,300,5 minutes,((HOAX??))  Huge traingle craft with 3 light and a bright red light in the middle that did not make any noise just floated.,2014-03-18,34.2255556,-77.945
2014-02-10 20:35:00,oakville,ct,us,triangle,180,3 minutes,2 triangular shaped crafts flying in tight formation.,2014-02-14,41.5933333,-73.0858333
2014-02-10 21:00:00,elmhurst,il,us,fireball,300,5 minutes,About 20 orange/red fireballs were seeing in the sky in Elmhurst on Route 83.,2014-02-14,41.8994444,-87.9402778
2014-02-10 21:00:00,north tewksbury,ma,us,unknown,600,10 minutes,Three objects with red and white blinking lights all on the same flight path and none made any noise.,2014-02-14,42.6344444,-71.2463889
2014-02-10 22:30:00,las vegas,nv,us,fireball,1800,30 minutes,42 fireballs seen over n las vegas in 30 min&#44 with fighter jets present.,2014-02-14,36.175,-115.1363889
2014-02-10 23:00:00,las vegas (north of),nv,us,sphere,120,2 minutes,3 orange spheres over north Las Vegas floating and make a formation.,2014-02-14,36.175,-115.1363889
2014-02-10 23:37:00,enterprise,ut,us,oval,15,15 seconds,It was dark outside but it was right above the E hill and there were big yellow lights flashing there were 5 lights it seemed to be ova,2014-02-14,37.5736111,-113.7183333
2014-02-11 03:45:00,biddeford,me,us,circle,2700,45 minutes,CIRCULAR OBJECT HOVERING 2 HOURS WITH WHITE LIGHTS.,2014-02-14,43.4925,-70.4538889
2014-02-11 14:00:00,deming,nm,us,changing,3600,1 hour,Shape-shifting/color changing object.,2014-02-14,32.2686111,-107.7580556
2014-02-11 19:12:00,st. louis,mo,us,cigar,180,2-3 minutes,Long cigar object&#44 3 lights in back one in front. loud humming sound as it moved slowly.,2014-02-14,38.6272222,-90.1977778
2014-02-11 19:45:00,oak ridge,tn,us,chevron,180,3 minutes,Brightly lit chevron.,2014-02-14,36.0102778,-84.2697222
2014-02-11 20:17:00,ammon,id,us,triangle,10,~10 seconds,I was outside&#44 the shape  was triangular.. It was moving so quickly.  it disappeared behind some trees&#8230; I just ran inside.  i never hea,2014-02-14,43.4697222,-111.9658333
